Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/token/,43,0,21000.0,18255.320520132107,1214.9976399959996,25969.42423004657,189.0,1.5939834935653399,0.0,21000,25000,25000,25000,26000,26000,26000,26000,26000,26000,26000
GET,GET /events/,1,0,17389.449954032898,17389.449954032898,17389.449954032898,17389.449954032898,1060.0,0.037069383571286973,0.0,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
GET,GET /seats/ [reserve],1,0,8329.710804042406,8329.710804042406,8329.710804042406,8329.710804042406,4101.0,0.037069383571286973,0.0,8300,8300,8300,8300,8300,8300,8300,8300,8300,8300,8300
,Aggregated,45,0,20000.0,18015.50984719458,1214.9976399959996,25969.42423004657,295.2888888888889,1.6681222607079138,0.0,20000,25000,25000,25000,26000,26000,26000,26000,26000,26000,26000
