Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/events/,616,513,12,253.44272528139288,3.949080011807382,4153.8147940300405,6846.107142857143,21.178695778109407,17.63745281521124,12,23,80,190,1000,1600,2200,2800,4200,4200,4200
GET,GET /api/v1/events/{id}/,520,424,14,239.74554987015347,3.89915204141289,3287.2048990102485,5431.361538461539,17.878119812689757,14.57754384727011,14,32,81,200,1000,1500,2100,2400,3300,3300,3300
GET,GET /api/v1/orders/,216,216,10,106.79217117905392,3.171927062794566,2188.5890630073845,82.0,7.426295922194207,7.426295922194207,10,25,55,68,130,740,1500,1500,2200,2200,2200
GET,GET /api/v1/seats/,621,517,12,208.8255930793938,4.012432997114956,3540.170579100959,4885.106280193237,21.350600776308347,17.774976813770394,12,21,52,130,920,1400,1700,1900,3500,3500,3500
POST,POST /api/v1/seats/reserve/,390,390,10,59.55106565842214,3.0933560337871313,1506.698525045067,82.0,13.408589859517319,13.408589859517319,10,19,31,49,82,150,1300,1400,1500,1500,1500
,Aggregated,2363,2060,12,193.29713186186274,3.0933560337871313,4153.8147940300405,4284.7452391028355,81.24230214881904,70.82485925796327,12,23,58,97,790,1400,1900,2200,3500,4200,4200
