Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/events/,1269,0,33,99.58784964406779,3.503669984638691,1709.9663390545174,435.0,43.64153733783882,0.0,33,63,100,130,260,450,660,1100,1500,1700,1700
GET,GET /api/events/{id}/seats,625,0,68,139.76695608869196,17.901257029734552,1664.2363769933581,34694.0272,21.494058972536852,0.0,68,110,150,180,340,550,750,1100,1700,1700,1700
POST,POST /api/bookings/,619,619,15,29.402445809560586,3.523009945638478,290.62546300701797,167.73505654281098,21.287716006400498,21.287716006400498,15,25,36,45,69,99,150,190,290,290,290
,Aggregated,2513,619,34,92.29265527651114,3.503669984638691,1709.9663390545174,8889.617986470354,86.42331231677618,21.287716006400498,34,61,92,120,210,390,630,900,1500,1700,1700
