Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /events/,1034,0,13,28.251837808084883,5.542587023228407,284.82553001958877,1060.0,35.56708369503927,0.0,13,19,26,33,64,120,170,210,250,280,280
GET,GET /seats/,1026,0,16,29.910228065497353,6.73014996573329,266.75453688949347,4101.0,35.291903163549605,0.0,16,23,30,36,70,120,150,170,250,270,270
POST,POST /reserve/,690,690,9,21.142000803703684,3.257250995375216,181.99823889881372,30.0,23.734320840983653,23.734320840983653,9,14,18,23,54,100,150,160,180,180,180
,Aggregated,2750,690,14,27.086645397569306,3.257250995375216,284.82553001958877,1936.133090909091,94.59330769957253,23.734320840983653,14,19,26,32,65,110,160,180,250,280,280
