Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/events/,1071,1071,4,7.235651080240952,1.960853929631412,57.753699948079884,0.0,36.847923786927126,36.847923786927126,4,5,7,7,14,28,45,49,55,58,58
GET,GET /api/events/{id}/seats,845,845,4,7.178187455304143,1.7629300709813833,59.42352011334151,0.0,29.07235816989115,29.07235816989115,4,5,7,8,13,26,42,49,59,59,59
POST,POST /api/bookings/,813,813,4,7.15598138306991,1.8804899882525206,58.76070307567716,0.0,27.971393126771012,27.971393126771012,4,6,7,8,13,23,39,50,59,59,59
,Aggregated,2729,2729,4,7.194123697730267,1.7629300709813833,59.42352011334151,0.0,93.89167508358929,93.89167508358929,4,6,7,8,13,26,42,49,59,59,59
